MAC Id,Login Time,Session Time,Download,Upload
xx:xx:xx:xx:xx:xx,02-06-25 20:56,0:27:58,674,29
xx:xx:xx:xx:xx:xx,02-06-25 20:28,0:27:07,955,25
xx:xx:xx:xx:xx:xx,02-06-25 20:01,0:27:08,1024,27
xx:xx:xx:xx:xx:xx,02-06-25 19:34,0:28:20,999,24
xx:xx:xx:xx:xx:xx,02-06-25 19:06,0:30:43,486,8
xx:xx:xx:xx:xx:xx,02-06-25 18:35,0:30:07,336,9
xx:xx:xx:xx:xx:xx,02-06-25 18:05,0:31:21,96,6
xx:xx:xx:xx:xx:xx,02-06-25 17:33,0:27:48,427,8
xx:xx:xx:xx:xx:xx,02-06-25 17:06,0:27:35,300,10
xx:xx:xx:xx:xx:xx,02-06-25 16:38,0:30:52,671,21
xx:xx:xx:xx:xx:xx,02-06-25 16:07,0:30:56,1004,26
xx:xx:xx:xx:xx:xx,02-06-25 15:36,0:32:43,207,121
xx:xx:xx:xx:xx:xx,02-06-25 15:04,0:31:20,1061,46
xx:xx:xx:xx:xx:xx,02-06-25 14:32,0:28:58,643,32
xx:xx:xx:xx:xx:xx,02-06-25 14:03,0:32:23,672,23
xx:xx:xx:xx:xx:xx,02-06-25 13:31,0:31:58,555,19
xx:xx:xx:xx:xx:xx,02-06-25 12:59,0:27:01,355,19
xx:xx:xx:xx:xx:xx,02-06-25 12:32,0:28:33,53,7
xx:xx:xx:xx:xx:xx,02-06-25 12:03,0:29:19,202,16
xx:xx:xx:xx:xx:xx,02-06-25 11:34,0:31:25,706,99
xx:xx:xx:xx:xx:xx,02-06-25 11:03,0:28:12,360,20
xx:xx:xx:xx:xx:xx,02-06-25 10:34,0:31:09,638,20
xx:xx:xx:xx:xx:xx,02-06-25 10:03,0:27:12,677,51
xx:xx:xx:xx:xx:xx,02-06-25 9:36,0:30:21,185,8
xx:xx:xx:xx:xx:xx,02-06-25 9:06,0:32:57,165,6
xx:xx:xx:xx:xx:xx,02-06-25 8:33,0:31:28,33,6
xx:xx:xx:xx:xx:xx,02-06-25 8:01,0:29:23,168,8
xx:xx:xx:xx:xx:xx,02-06-25 7:32,0:31:54,266,10
xx:xx:xx:xx:xx:xx,02-06-25 7:00,0:28:12,86,9
xx:xx:xx:xx:xx:xx,02-06-25 6:32,0:31:25,179,10
xx:xx:xx:xx:xx:xx,02-06-25 6:00,0:28:03,128,198
xx:xx:xx:xx:xx:xx,02-06-25 5:32,0:32:02,64,4
xx:xx:xx:xx:xx:xx,02-06-25 5:00,0:09:13,3,1
xx:xx:xx:xx:xx:xx,02-06-25 4:50,0:27:49,33,3
xx:xx:xx:xx:xx:xx,02-06-25 4:22,0:30:38,16,8
xx:xx:xx:xx:xx:xx,02-06-25 3:52,0:32:31,7,4
xx:xx:xx:xx:xx:xx,02-06-25 3:19,0:28:07,8,2
xx:xx:xx:xx:xx:xx,02-06-25 2:51,0:29:03,2020,103
xx:xx:xx:xx:xx:xx,02-06-25 2:22,0:31:51,522,42
xx:xx:xx:xx:xx:xx,02-06-25 1:50,0:28:40,918,35
xx:xx:xx:xx:xx:xx,02-06-25 1:22,0:27:45,936,51
xx:xx:xx:xx:xx:xx,02-06-25 0:54,0:32:41,1068,67
xx:xx:xx:xx:xx:xx,02-06-25 0:21,0:27:14,964,40
xx:xx:xx:xx:xx:xx,01-06-25 23:54,0:29:55,1827,319
xx:xx:xx:xx:xx:xx,01-06-25 23:24,0:28:16,1150,31
xx:xx:xx:xx:xx:xx,01-06-25 22:56,0:00:00,0,0
xx:xx:xx:xx:xx:xx,01-06-25 22:56,0:27:10,1511,41
xx:xx:xx:xx:xx:xx,01-06-25 22:29,0:31:06,3008,72
xx:xx:xx:xx:xx:xx,01-06-25 21:58,0:31:16,2799,70
xx:xx:xx:xx:xx:xx,01-06-25 21:26,0:30:06,364,19
xx:xx:xx:xx:xx:xx,01-06-25 20:56,0:28:28,1509,47
xx:xx:xx:xx:xx:xx,01-06-25 20:28,0:30:01,1986,49
xx:xx:xx:xx:xx:xx,01-06-25 19:58,0:28:22,3217,46
xx:xx:xx:xx:xx:xx,01-06-25 19:29,0:28:40,4373,142
xx:xx:xx:xx:xx:xx,01-06-25 19:01,0:29:20,3714,115
xx:xx:xx:xx:xx:xx,01-06-25 18:31,0:27:33,3702,54
xx:xx:xx:xx:xx:xx,01-06-25 18:04,0:29:39,349,59
xx:xx:xx:xx:xx:xx,01-06-25 17:34,0:30:18,832,22
xx:xx:xx:xx:xx:xx,01-06-25 17:04,0:27:15,295,13
xx:xx:xx:xx:xx:xx,01-06-25 16:37,0:27:25,607,12
xx:xx:xx:xx:xx:xx,01-06-25 16:09,0:28:05,683,19
xx:xx:xx:xx:xx:xx,01-06-25 15:41,0:31:51,2363,51
xx:xx:xx:xx:xx:xx,01-06-25 15:09,0:32:59,764,387
xx:xx:xx:xx:xx:xx,01-06-25 14:36,0:28:37,533,45
xx:xx:xx:xx:xx:xx,01-06-25 14:08,0:29:27,1200,67
xx:xx:xx:xx:xx:xx,01-06-25 13:38,0:32:38,268,20
xx:xx:xx:xx:xx:xx,01-06-25 13:06,0:31:17,165,14
xx:xx:xx:xx:xx:xx,01-06-25 12:34,0:32:13,612,39
xx:xx:xx:xx:xx:xx,01-06-25 12:02,0:31:09,375,18
xx:xx:xx:xx:xx:xx,01-06-25 11:31,0:32:16,248,16
xx:xx:xx:xx:xx:xx,01-06-25 10:59,0:30:38,127,11
xx:xx:xx:xx:xx:xx,01-06-25 10:28,0:28:59,51,7
xx:xx:xx:xx:xx:xx,01-06-25 9:59,0:31:58,80,14
xx:xx:xx:xx:xx:xx,01-06-25 9:27,0:31:13,914,81
xx:xx:xx:xx:xx:xx,01-06-25 8:56,0:27:03,433,48
xx:xx:xx:xx:xx:xx,01-06-25 8:29,0:27:27,550,21
xx:xx:xx:xx:xx:xx,01-06-25 8:01,0:28:23,573,59
xx:xx:xx:xx:xx:xx,01-06-25 7:33,0:30:01,352,94
xx:xx:xx:xx:xx:xx,01-06-25 7:00,0:22:47,172,6
xx:xx:xx:xx:xx:xx,01-06-25 6:37,0:28:07,199,196
xx:xx:xx:xx:xx:xx,01-06-25 6:09,0:31:02,78,3
xx:xx:xx:xx:xx:xx,01-06-25 5:38,0:31:49,125,5
xx:xx:xx:xx:xx:xx,01-06-25 5:06,0:28:17,3,2
xx:xx:xx:xx:xx:xx,01-06-25 4:37,0:27:59,92,2
xx:xx:xx:xx:xx:xx,01-06-25 4:09,0:31:11,416,8
xx:xx:xx:xx:xx:xx,01-06-25 3:38,0:32:21,522,6
xx:xx:xx:xx:xx:xx,01-06-25 3:06,0:29:09,120,3
xx:xx:xx:xx:xx:xx,01-06-25 2:37,0:31:21,271,5
xx:xx:xx:xx:xx:xx,01-06-25 2:05,0:30:32,4,1
xx:xx:xx:xx:xx:xx,01-06-25 1:35,1:01:29,6,2
xx:xx:xx:xx:xx:xx,01-06-25 0:33,0:29:49,160,8
xx:xx:xx:xx:xx:xx,01-06-25 0:04,0:29:43,179,8
